Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Packets Looked Up,Packets Matched
98,13327,13285,97,101,4,556,556,4,0,0,0,0,0,3804,3697
3263,69424200,82304054,5486,3157,0,0,556,4,0,0,0,0,0,22351,22124
3843,50676933,165163,1226,1776,2,278,278,2,0,0,0,0,0,10111,9985
937,12647611,31604063,1645,742,0,0,560,4,0,7219,0,7219,0,5204,5087
2475,144912,6322904,322,161,99,5516,280,2,0,0,0,0,0,5956,5856
898,119571,31698655,2667,1266,4,556,4070925,108,0,0,0,0,0,9853,9722
2892,56816686,82160087,4323,1712,0,0,560,4,277,6876,277,6876,277,15565,15349
1013,135295,19059881,1761,1441,2,278,278,2,0,0,0,0,0,8297,8076
4926,126159248,94973306,6728,3197,0,0,560,4,0,0,0,0,0,26381,26149
297,6312019,6327315,410,126,1,70,280,2,0,0,0,0,0,1512,1422
1637,19043933,37977277,2499,1271,4,556,560,4,0,0,0,0,0,8522,8316
847,12671002,6383146,898,641,2,280,280,2,0,0,0,0,0,2169,2097
266,18538,12622916,511,96,39,2851,2232866,64,0,0,0,0,0,1400,1308
212,21171,6339933,700,101,31,2614,1319458,141,631390,6326160,631390,6326160,631390,1091,993
101,13485,20922,207,101,4,556,556,4,0,0,0,0,0,601,515
4044,100941295,79618106,242165,2470,0,0,280,2,0,0,0,0,0,518486,518398
1349,82221,81957,1348,126,101,5616,5546,100,561,66312,561,66312,561,5990,5899
4010,63273823,31733217,2748,1941,4,556,560,4,0,0,0,0,0,14433,14218
11,926,10363,76,66,0,0,833,6,0,0,0,0,0,156,94
177,23402,23444,178,206,4,560,560,4,0,0,0,0,0,927,865
2917,44294225,25389715,2458,1241,4,556,560,4,0,0,0,0,0,11948,11742
3276,56915701,31715543,2773,1542,5,598,598,5,0,0,0,0,0,13050,12830
961,6357314,60804853,409235,1247,82,5408,5777604,153,0,0,0,0,0,648424,648298
213889,24158145,30498552,214602,261,5061,273783,277289,5112,0,0,0,0,0,429415,429307
186,6304416,20613,207,96,0,0,322,3,0,7614,0,7614,0,856,766
228,30777,30525,222,286,4,556,556,4,0,0,0,0,0,276084,275978
348664,14678238,15182621,210660,767,2,278,5127,69,516,7219,516,7219,516,641039,640921
511,6341150,30381,231,276,4,556,556,4,0,0,0,0,0,3183,3071
2158,56771897,31769393,3226,2002,0,0,556,4,0,0,0,0,0,13383,13255
4349,63325474,50706778,3827,2547,4,556,556,4,0,0,0,0,0,18787,18563
77616,23085433,25623,250,141,5188,280496,556,4,0,0,0,0,0,78397,78282
60116,28433285,6335933,538,126,5174,280467,2101596,61,0,0,0,0,0,60862,60762
160,21164,20886,158,181,5,598,598,5,0,0,0,0,0,5886,5775
2029,56762700,35390983,239799,1950,0,0,560,4,0,0,0,0,0,513166,513084
1957,6379976,14403,108,111,153,2106552,280,2,502,6388111,502,6388111,502,7449,7357
133,17928,12624838,481,146,4,556,626,5,0,0,0,0,0,2136,2033
11,926,13099,98,96,0,0,280,2,0,0,0,0,0,590,504
4723,50771043,94856883,5351,2506,76,5581,5121089,132,0,0,0,0,0,18466,18330
5566,306481,7006,49,36,44,3614,829,6,0,0,0,0,0,5705,5622
2696,63095360,57074250,4633,3007,0,0,278,2,0,0,0,0,0,22862,22637
117,15761,21887307,55419,126,2,280,278,2,0,0,0,0,0,55765,55660
493,44500,18931977,682,191,2,278,278,2,0,12606978,0,12606978,0,2508,2408
178062,13832434,12619500,299458,890,4,556,556,4,0,0,0,0,0,949222,949098
507,12627969,35694,369,181,5,598,556,4,0,0,0,0,0,1596,1488
3732,31828739,50719430,3969,2506,4,556,556,4,0,0,0,0,0,10565,10483
291,6319122,15802053,59285,126,2,278,297332,5503,0,0,0,0,0,119030,118933
4553,63313447,57009793,3947,2557,4,556,556,4,0,0,0,0,0,15345,15212
879,18027219,6332745,452,186,144,5383792,320,3,0,0,0,0,0,2156,2061
67162,9933488,15873602,60606,156,4,556,556,4,0,0,0,0,0,128020,127920
717,25215242,61601,754,176,0,0,364,4,0,9133,0,9133,0,2218,2114
690,12637954,6333492,500,126,2,278,278,2,0,0,0,0,0,1491,1395
5254,113578188,120154476,7127,2736,0,0,560,4,0,0,0,0,0,14219,14137
1160,25243840,25327818,1790,902,0,0,280,2,0,0,0,0,0,3990,3868
266,28019,23670234,88355,171,4,556,282116,5218,0,0,0,0,0,177514,177408
3567,75743426,88568319,5432,2497,0,0,560,4,0,0,0,0,0,17155,17024
362,12607974,30077,332,116,119,4726719,4467,59,397,7219,397,7219,397,2901,2809
3763,50699745,69630532,4577,2417,4,556,4595,61,522,7285,522,7285,522,17161,17027
185,17736,10315,76,66,6,829,833,6,0,0,0,0,0,519,435
3419,82018032,69707032,5304,3087,0,0,280,2,0,0,0,0,0,12155,11988
83006,23377009,26499,257,151,5386,291016,278,2,0,0,0,0,0,83807,83692
578,12622752,12635475,675,91,59,2101318,3671,47,337,6311364,337,6311364,337,2332,2272
638,42222,6321388,365,66,100,5905,829,6,630335,6303353,630335,6303353,630335,1127,1037
2656,75680535,31839065,3882,2547,0,0,556,4,715,7153,715,7153,715,13678,13553
3377,69480766,25357369,2162,947,49,3803,560,4,0,0,0,0,0,7670,7552
43703,8662645,14394594,45440,86,3,320,5646398,151,0,0,0,0,0,89284,89192
355,32334,6335879,529,131,46,3741,763,5,0,0,0,0,0,1530,1433
1098,18948078,31636255,1943,1042,0,0,280,2,0,0,0,0,0,6888,6719
53019,9165834,9251463,54574,116,5095,275470,275474,5095,0,0,0,0,0,108685,108595
80,11019,11093,81,76,4,556,556,4,0,0,0,0,0,2723,2625
1025,18954860,36454,384,181,4,556,556,4,0,0,0,0,0,2206,2100
7864,132756881,107504439,6287,2567,2,278,280,2,0,0,0,0,0,19204,19071
3179,44361722,50678216,3527,2311,4,556,280,2,0,0,0,0,0,16443,16218
220,6306809,23764,274,96,0,0,280,2,0,7615,0,7615,0,894,802
992,25232852,12782113,1908,1512,0,0,556,4,0,6876,0,6876,0,8299,8091
1147,70799,70757,1146,116,106,6052,6052,106,534,55404,534,55404,534,2908,2814
96990,17838139,5070020,93500,186,2,278,3789,51,0,0,0,0,0,191099,190995
67,9148,16611,176,56,5,626,556,4,0,0,0,0,0,364,274
289,6318802,15441,116,121,4,556,556,4,0,0,0,0,0,1307,1209
3007,63121968,75916489,4654,2162,0,0,560,4,0,0,0,0,0,14445,14316
415,6320077,12629446,570,116,0,0,560,4,0,0,0,0,0,101102,101014
728,94204,19157508,4047,983,2,278,5518,99,523,148068,523,148068,523,9133,9012
579,12622865,12641739,716,166,0,0,602,5,0,0,0,0,0,3858,3759
1389,83903,30701,343,116,99,5686,556,4,0,0,0,0,0,1931,1831
5964,126239134,149313741,251745,2900,0,0,560,4,0,0,0,0,0,667328,667193
4744,63338339,197796,1461,2136,4,556,556,4,0,0,0,0,0,12943,12811
57,7924,7840,55,46,2,278,278,2,0,0,0,0,0,179,98
185,6304348,15914,174,46,116,4595448,4886,68,0,0,0,0,0,599,522
3257,50641603,19130992,2488,1907,2,278,278,2,0,0,0,0,0,10263,10126
886,6348205,52240,822,71,98,5462,5462,98,518,33534,518,33534,518,2070,1979
4531,100975294,101221595,6315,2676,0,0,560,4,0,0,0,0,0,24276,24147
3302,56921991,69541723,3835,1661,2,278,280,2,0,0,0,0,0,14652,14436
1833,6401570,6379976,1957,111,94,5234,2106552,153,249971,6357676,249971,6357676,249971,4082,3979
2561,12738526,6427293,2274,116,104,5944,5902,103,583,101142,583,101142,583,5387,5284
718,6340922,31550847,1177,236,0,0,556,4,0,6310514,0,6310514,0,3412,3315
151,20204,20204,151,171,4,556,556,4,0,0,0,0,0,3506,3400
2483,56789612,56942091,3597,1642,0,0,560,4,0,0,0,0,0,14616,14400
84,11272,11272,82,76,4,556,560,4,0,0,0,0,0,65922,65827
112,14723,131419,2151,116,4,556,8823,143,1351,95338,1351,95338,1351,3487,3390
229,26704,6344026,614,234,4,556,560,4,0,0,0,0,0,2282,2133
348845,14692534,22939498,154670,875,4,556,3808792,109,262639,6303287,262639,6303287,262639,643257,643141
82832,10780700,16720688,76273,176,5381,290732,290732,5381,0,0,0,0,0,167281,167173
75,10227,10505,77,71,2,278,348,3,0,0,0,0,0,640,546
6686,132580284,187703692,416054,2897,0,0,560,4,0,7700,0,7700,0,674539,674402
76131,4124305,6322503,310,166,4,556,560,4,0,0,0,0,0,152480,152374
2715,6449551,81366,1346,86,194,10634,5288,95,475,61236,475,61236,475,5479,5384
277,6317328,13967,104,106,4,556,556,4,0,0,0,0,0,75520,75424
11,926,13821,104,106,0,0,556,4,0,0,0,0,0,3913,3819
383,12609010,35906,411,164,136,5776144,4834,71,0,0,0,0,0,1016,906
1469,44141567,12834423,2418,1897,0,0,278,2,0,0,0,0,0,7565,7445
3777,69529555,56945133,3755,1502,4,556,556,4,0,0,0,0,0,12679,12459
2230,31669818,37986632,2576,1286,2,278,280,2,0,0,0,0,0,8041,7913
446,24424,36861,531,101,96,5184,5744,100,513,22788,513,22788,513,1433,1337
106,14083,103727,1705,106,4,556,5528,96,0,0,0,0,0,3942,3857
395,6325349,6324698,382,106,4,556,556,4,0,0,0,0,0,1338,1245
477,33069,25273674,1175,602,0,0,280,2,0,0,0,0,0,3432,3316
121571,71757941,82794610,318893,1967,102,3546036,4734,67,0,0,0,0,0,996681,996557
659,12627530,12736217,1475,1152,0,0,556,4,0,0,0,0,0,5815,5621
75,10227,10199,75,66,6,829,759,5,0,0,0,0,0,858,767
395,6327019,16984,129,136,61,2101596,278,2,0,0,0,0,0,934,831
1900,25292728,69520053,3490,1682,88,3675824,3398,47,0,0,0,0,0,12580,12366
509,6326615,18938507,790,166,0,0,560,4,0,7219,0,7219,0,170812,170709
3757,50698911,69622339,4464,2407,4,556,556,4,0,0,0,0,0,17030,16896
106,14245,14245,106,111,2,278,278,2,0,0,0,0,0,2688,2581
3781,49228736,160715,1194,1726,131,4858670,278,2,0,0,0,0,0,9067,8937
2595,19177418,94886346,5669,2736,4,556,556,4,0,0,0,0,0,16732,16598
864,18933910,18962025,1069,266,1,70,280,2,0,0,0,0,0,3522,3422
40711,8503258,12493,92,91,5,602,556,4,0,0,0,0,0,41545,41450
140233,26478386,26151847,134224,261,4,556,556,4,0,0,0,0,0,275044,274933
139,18442,18400,138,151,2,280,280,2,0,0,0,0,0,4850,4781
319219,158271869,127039116,320805,2877,0,0,278,2,0,0,0,0,0,1009084,1008949
10120,195853116,274882,2008,2997,4,556,556,4,0,0,0,0,0,17358,17119
1867,31585747,56327186,3684,2326,83,5498,5646568,151,1260557,12605577,1260557,12605577,1260557,16010,15884
88,11937,11533,83,86,2,278,278,2,0,0,0,0,0,1561,1471
823,17882313,18955434,1006,226,138,5252202,5514,81,0,0,0,0,0,249637,249538
3349,75727653,79572692,241616,2300,0,0,560,4,0,0,0,0,0,516850,516762
307,6312657,6329084,420,146,0,0,602,5,0,0,0,0,0,855,792
686,12630178,18947474,911,186,0,0,280,2,0,8011,0,8011,0,182270,182173
3654,6503000,17364,128,141,211,667695,560,4,0,0,0,0,0,7728,7623
726,12633048,19089576,1969,1777,0,0,278,2,0,0,0,0,0,7342,7223
350300,21119031,59410134,212842,1597,4,556,5118,75,0,0,0,0,0,654009,653883
1794,12686924,6411008,1870,181,119,662369,7575,123,727,6380983,727,6380983,727,4515,4419
363,6321594,45971,734,71,37,2864,5408,97,518,35100,518,35100,518,1231,1138
643,6344924,25211029,956,161,2,278,278,2,0,0,0,0,0,1887,1827
159,11139,6325279,378,156,44,3181,2495689,72,315147,6303353,315147,6303353,315147,2243,2146
566,12622035,12639353,701,136,1,70,322,3,0,0,0,0,0,1807,1701
97804,16953212,11594445,97883,176,5142,5653514,275752,5085,0,0,0,0,0,196802,196711
1300,25255524,31667429,2209,1266,0,0,556,4,0,0,0,0,0,8486,8366
318,28037,12961,97,96,3,320,322,3,0,0,0,0,0,1429,1330
1072,18963416,37889430,1829,286,4,556,556,4,0,0,0,0,0,3629,3514
356,23948,18938730,768,254,80,5280,5907694,141,0,0,0,0,0,2592,2443
4468,82096139,143621894,417681,2107,0,0,556,4,0,0,0,0,0,997649,997519
24661,7626040,1006913,18517,51,0,0,560,4,0,0,0,0,0,43588,43509
4523,57028429,191402,1415,2066,147,5777453,556,4,0,0,0,0,0,12287,12156
81,11093,11019,80,76,4,556,556,4,0,0,0,0,0,534,439
660,6336789,25244036,983,191,0,0,560,4,0,6303352,0,6303352,0,7765,7665
1927,25338134,6395610,936,866,4,556,556,4,0,0,0,0,0,5595,5483
301,33151,12632178,532,231,4,556,556,4,0,0,0,0,0,1739,1633
200,26364,33827,309,236,4,556,556,4,0,0,0,0,0,1469,1363
2196,50482615,54552809,246963,1600,0,0,560,4,0,6303352,0,6303352,0,651424,651300
136,18022,18022,136,146,4,556,556,4,0,0,0,0,0,1646,1537
2145,44183988,56916647,3314,1502,0,0,560,4,330,6876,330,6876,330,13266,13054
136,18216,6455604,2726,151,2,278,5464,98,0,0,0,0,0,5660,5560
1360,19008847,6395512,935,866,4,556,556,4,0,0,0,0,0,4405,4279
222,29173,32573556,137107,261,5,763,296831,5473,0,0,0,0,0,137938,137814
185,6304329,23034,229,116,0,0,560,4,0,0,0,0,0,1493,1403
225,15618,12623489,472,131,47,3379,3414782,94,0,0,0,0,0,1504,1401
139,9751,6316298,273,81,0,0,560,4,0,0,0,0,0,570,481
2795,164051,25369890,3377,166,98,5632,5632,98,518,6439279,518,6439279,518,7735,7627
66,9118,7347393,19371,61,2,280,4211085,5134,0,0,0,0,0,19565,19468
187,6304485,29738,277,191,0,0,556,4,0,0,0,0,0,783,678
2117,12827521,25436353,2491,2192,2,278,278,2,0,0,0,0,0,8287,8208
3836,56982260,44363584,3314,2172,4,556,556,4,14,148,14,148,14,15399,15176
7230,107576267,145359679,7769,2666,82,3020489,278,2,0,0,0,0,0,21907,21768
178,16499,8522,62,51,43,3407,556,4,0,0,0,0,0,528,432
102933,37030515,11813963,101811,206,5122,276588,277148,5126,0,0,0,0,0,197591,197495
92,12493,12493,92,91,4,556,556,4,0,0,0,0,0,1791,1695
4637,82195592,88492994,4701,2061,2,278,280,2,0,0,0,0,0,18503,18283
4890,82185569,63268917,3860,1946,2,278,278,2,0,0,0,0,0,14045,13925
2010,12825160,19135776,2307,2282,2,278,278,2,0,0,0,0,0,16148,15925
1619,6454720,31640536,1909,1121,4,556,556,4,0,0,0,0,0,4987,4911
130,17964,25677,242,151,2,278,2073,25,225,7681,225,7681,225,621,514
763,18926932,12650923,839,186,0,0,278,2,0,0,0,0,0,2226,2123
1990,50468749,31745469,2993,1776,0,0,280,2,0,6303551,0,6303551,0,11541,11412
6761,94955642,151633552,7560,2827,2,278,278,2,0,0,0,0,0,28107,27868
4792,82209752,88500760,4759,2141,2,278,280,2,0,0,0,0,0,18938,18714
1997,31636148,86382,659,896,4,556,626,5,0,0,0,0,0,5930,5813
733,12647777,35549,291,314,4,556,704,6,0,0,0,0,0,2990,2833
294,31981,6327917,359,216,2,280,280,2,0,0,0,0,0,941,874
1680,232602,38101280,3736,2577,2,278,556,4,0,0,0,0,0,13732,13607
7505,409089,728149,13413,31,7463,403148,722208,13371,0,0,0,0,0,20994,20911
1404,6429132,12708781,1231,896,4,556,556,4,748,7482,748,7482,748,5930,5813
248,6313418,10059,71,66,110,4071198,829,6,0,0,0,0,0,575,473
2086,50475419,38084189,3405,2212,63,4435,5121091,132,354528,6303550,354528,6303550,354528,6974,6891
2612,19134972,25408269,2343,1766,2,278,278,2,0,0,0,0,0,11038,10918
189,6304641,26565,251,161,0,0,278,2,0,0,0,0,0,990,888
441,6332089,6331870,438,181,4,556,657903,30,0,0,0,0,0,1164,1057
584,6343612,12648182,773,226,3,320,322,3,0,0,0,0,0,235867,235766
1311,25285717,25307467,1611,641,82,3020487,3591,48,0,0,0,0,0,4357,4240
2698,44297100,19069969,1824,1536,4,556,556,4,0,0,0,0,0,8426,8292
2972,50536280,88473474,4536,1746,0,0,560,4,0,0,0,0,0,8706,8629
585,6452867,6340316,963,196,4,556,556,4,0,0,0,0,0,3105,3007
248,17138,12629845,522,196,0,0,560,4,0,0,0,0,0,1981,1883
960,25232133,12724875,1446,937,0,0,280,2,0,0,0,0,0,3064,2989
857,46574,59287,944,106,99,5334,5894,103,502,44874,502,44874,502,1876,1813
582,12630373,15441,116,126,2,278,278,2,0,0,0,0,0,2855,2758
2332,44196166,63291538,4044,2262,0,0,556,4,0,0,0,0,0,15255,15034
1203,18954749,6329383,477,66,146,9173,2233369,67,249514,6319004,249514,6319004,249514,2364,2276
135,9415,6316356,272,91,16,1333,526635,27,0,0,0,0,0,482,429
950,12648442,31616978,1746,887,0,0,278,2,0,0,0,0,0,3272,3201
3164,44326148,140143,1046,1496,4,556,556,4,0,0,0,0,0,8719,8593
102,13495,13495,102,101,4,556,556,4,0,0,0,0,0,686,579
611,6347429,18955456,974,266,2,278,280,2,0,0,0,0,0,278463,278355
495,12617027,6587167,895,347,0,0,560,4,0,0,0,0,0,2947,2846
35424,1923193,11701,87,81,5,598,556,4,0,0,0,0,0,71669,71571
3327,69434945,81558011,5049,2346,78,5168,5646356,150,0,0,0,0,0,16442,16316
145,19564,19438,142,166,4,556,556,4,0,0,0,0,0,1489,1385
1811,25270070,57001248,3809,2577,0,0,556,4,0,0,0,0,0,13732,13607
5502,94847189,25441473,2599,2126,2,278,278,2,0,0,0,0,0,13815,13689
664,6346807,19085361,3520,166,4,556,5524,96,502,154839,502,154839,502,4463,4356
1815,37887484,18961470,1058,266,154,6170967,278,2,0,0,0,0,0,3302,3183
647,6343382,12622679,468,126,80,2889301,278,2,0,6303305,0,6303305,0,1531,1444
51323,15361495,8746628,45207,101,140,5645609,5851,80,0,0,0,0,0,96996,96909
187,6304488,25970,252,146,0,0,556,4,0,0,0,0,0,5446,5353
3382,25526948,257278,1865,2816,4,556,556,4,0,0,0,0,0,15488,15346
5484,57125680,120099350,6305,2746,85,3151757,3791,51,0,0,0,0,0,20448,20312
1677,31572888,44336282,3065,1866,0,0,278,2,0,0,0,0,0,12884,12764
571,6341724,12645267,738,206,4,556,556,4,0,0,0,0,0,1795,1693
2610,19039858,6333546,447,201,99,5516,788899,31,118242,6303353,118242,6303353,118242,5592,5485
895,6353185,37914927,1827,866,0,0,560,4,0,0,0,0,0,3350,3278
367,6322403,6315170,262,81,60,1970605,556,4,0,0,0,0,0,1104,1016
88142,17363532,11052094,87847,186,5212,281618,281620,5212,0,0,0,0,0,176443,176338
120,15915,38500,451,126,2,280,278,2,0,0,0,0,0,65394,65285
3203,44334061,25437133,2855,1681,4,556,560,4,0,6302486,0,6302486,0,14967,14751
108,14403,14361,107,111,2,280,280,2,0,0,0,0,0,2924,2860
48,3536,16053,163,96,0,0,278,2,0,0,0,0,0,726,641
1380,74804,85081,1451,76,191,10314,10874,195,966,72630,966,72630,966,2956,2870
1450,195978,31733138,2641,2111,4,556,556,4,0,0,0,0,0,12611,12379
71,10105,10227,75,66,6,833,759,5,0,0,0,0,0,585,491
311,6322262,6329872,421,161,2,278,278,2,768,7681,768,7681,768,736,678
12,996,21702,163,186,0,0,364,4,0,0,0,0,0,1067,964
376,35464,20530,158,171,43,3407,556,4,0,0,0,0,0,1338,1238
765,18937646,18947011,907,186,2,278,3020487,82,0,0,0,0,0,1975,1864
2200,122309,12730966,2450,146,94,5076,5636,98,469,105408,469,105408,469,4760,4700
1454,19026158,44286406,2827,1131,2,278,278,2,0,0,0,0,0,6340,6207
1554,37853196,25390667,2358,1432,0,0,278,2,0,0,0,0,0,4938,4786
1369,25278073,18981907,1295,434,2,278,278,2,0,0,0,0,0,4608,4455
495,12617004,6342641,572,216,0,0,280,2,0,0,0,0,0,2288,2190
3827,88336710,82268448,5392,2537,0,0,556,4,0,6302552,0,6302552,0,10963,10800
251,26185,12648572,821,156,4,556,3538,45,0,0,0,0,0,1358,1252
1871,31586291,56991321,3768,2417,0,0,556,4,0,0,0,0,0,17161,17027
187,6304480,25886,247,151,0,0,278,2,0,0,0,0,0,686,586
7705,157907026,205382,1508,2222,4,556,556,4,0,6302552,0,6302552,0,13441,13203
1177,25247070,25392506,2246,1576,57,1970110,2854,35,0,0,0,0,0,9819,9699
161,21788,21830,162,191,4,556,556,4,0,0,0,0,0,1494,1394
185396,26760701,36624537,120365,1540,2,280,4595746,118,498927,6303370,498927,6303370,498927,511829,511748
1539,37852214,25359909,2134,1102,0,0,916,6,49,490,49,490,49,4471,4340
245,6313482,15917,162,66,5,759,6477,92,522,5226,522,5226,522,541,452
6867,138999742,76025628,5999,2727,4,556,556,4,0,0,0,0,0,18863,18640
150,19774,12641801,718,166,4,556,560,4,0,0,0,0,0,2159,2064
10,856,9126,66,56,0,0,598,5,0,0,0,0,0,128,74
134,9321,6325641,344,191,0,0,556,4,0,0,0,0,0,207840,207740
2810,37994791,50587742,2977,1111,4,560,556,4,0,7501,0,7501,0,8653,8523
886,12643923,31561263,1314,256,32,2388,2495759,73,630361,6303617,630361,6303617,630361,256649,256547
557,6340142,12598343,505,186,2,278,362,4,630330,6303305,630330,6303305,630330,1929,1834
71605,29058842,18918,141,156,79,2758286,560,4,0,0,0,0,0,143609,143513
2212,6427132,6427119,2209,171,97,5578,5582,97,-9055,0,-9055,0,-9055,5112,5008
11,946,7856,57,41,0,0,560,4,0,0,0,0,0,170,82
171,22596,22596,171,196,4,556,556,4,0,0,0,0,0,6466,6355
199,25938,25896,198,231,4,556,556,4,0,0,0,0,0,121643,121544
40798,2211407,8158567,34342,106,4,556,556,4,0,0,0,0,0,75520,75424
573,6349257,25263241,1151,376,4,556,4199,55,364,6889,364,6889,364,2434,2320
174253,45155735,30885667,284006,1057,4,556,560,4,-630335,0,-630335,0,-630335,644991,644868
3948,56970057,69561315,4074,1762,4,556,556,4,0,0,0,0,0,11881,11670
450,12620904,90733,1522,111,2,278,5570,100,475,75924,475,75924,475,2446,2349
4078,56983146,82161137,4241,1767,2,278,280,2,0,6303289,0,6303289,0,11061,10938
18848,1024571,8480,61,51,49,3807,556,4,0,0,0,0,0,19020,18933
388,5531596,12630342,575,136,147,5514916,6808,101,311,7811,311,7811,311,143913,143824
65,9064,9314,67,61,3,348,278,2,0,0,0,0,0,432,335
1708,94223,6403517,1866,116,96,5200,5686,99,513,85050,513,85050,513,3774,3716
304240,19125046,43345663,281156,977,4,556,278,2,-630328,0,-630328,0,-630328,982992,982876
589,12632062,18138,138,146,5,626,556,4,0,0,0,0,0,1822,1725
2688,69391250,44353794,3516,1546,0,0,280,2,0,0,0,0,0,14224,14103
1853,6402407,13883,102,106,100,5728,556,4,0,0,0,0,0,2551,2452
257,27303,12626737,492,171,4,556,556,4,0,6303285,0,6303285,0,7025,6930
185575,26778090,36634659,120438,1650,4,560,560,4,0,0,0,0,0,512079,511998
60304,9552396,9566323,60402,116,5017,270918,271478,5021,0,0,0,0,0,111441,111384
530,6327949,18947142,855,261,0,0,763,5,0,7219,0,7219,0,3222,3111
128,8940,6315554,263,86,85,5906,5645907,142,0,0,0,0,0,1440,1343
604,6326922,39483,598,56,94,5076,5632,98,464,21978,464,21978,464,1311,1221
108,14329,6394303,1700,111,2,278,2106672,155,210585,6379222,210585,6379222,210585,3823,3720
304160,19114702,24417810,280447,867,2,278,556,4,0,7369,0,7369,0,981055,980939
4306,94667918,111943824,412774,2107,0,0,560,4,0,0,0,0,0,661377,661246
135,18078,6554838,4574,146,4,560,11156,200,0,0,0,0,0,5163,5059
565,12629517,31214,343,126,2,278,278,2,0,0,0,0,0,4777,4688
535,18911293,46660,513,206,0,0,560,4,0,0,0,0,0,214721,214620
868,12654177,25245410,988,216,2,278,278,2,0,0,0,0,0,2186,2082
2083,50471650,38040889,3126,1762,0,0,556,4,0,0,0,0,0,11124,10911
227,23889,16436,122,136,3,320,278,2,0,0,0,0,0,874,766
3226,75713608,69654480,4868,2587,0,0,560,4,0,0,0,0,0,11198,11031
182136,201482447,88556260,155469,2640,128,4727400,280,2,0,0,0,0,0,664029,663894
114,14903,14959,113,116,4,556,556,4,0,0,0,0,0,52218,52127
628,75297,98072,943,722,4,556,560,4,0,0,0,0,0,4618,4501
57,7924,7924,57,46,2,278,278,2,0,0,0,0,0,392,309
166,21998,12803675,3686,191,4,556,5690,99,0,0,0,0,0,7567,7467
231,16018,12625040,485,151,0,0,364,4,0,0,0,0,0,2419,2324
1592,19030055,101149,788,1052,4,556,556,4,0,0,0,0,0,4526,4356
285537,112894538,25535793,305373,1900,4,556,278,2,0,0,0,0,0,958943,958810
2104,44185221,50684634,3862,2557,0,0,560,4,0,0,0,0,0,17548,17417
108902,24779781,23268,177,206,5422,293128,556,4,0,0,0,0,0,109919,109807
9102,170595992,12865466,2483,2497,5,598,598,5,630255,6302552,630255,6302552,630255,22543,22304
3848,56988750,69640159,4846,2242,2,278,5252096,133,469,14570,469,14570,469,12772,12644
136,18120,18162,137,146,4,560,560,4,0,0,0,0,0,276,209
2637,6451753,19043437,2767,141,137,8479,2107129,160,417818,4178188,417818,4178188,417818,6094,5995
501,6335668,12644112,740,214,2,278,280,2,0,0,0,0,0,2076,1929
1006,97436,25275182,1178,601,54,3987,278,2,0,0,0,0,0,3005,2933
926,25229606,12665757,1001,266,0,0,278,2,0,0,0,0,0,135423,135360
1449,31575744,18989101,1380,396,106,4070666,4451,61,721,7219,721,7219,721,3824,3719
312,6321703,6464452,2895,151,3,320,8117,134,0,0,0,0,0,6037,5944
588,12632287,17938,134,146,4,560,626,5,0,0,0,0,0,6830,6725
480,12616039,6333371,507,116,0,0,672,6,0,7747,0,7747,0,1083,1024
125,16590,16664,126,131,5,759,759,5,0,0,0,0,0,4988,4877
123278,19259841,6491596,119785,226,5414,292514,292514,5414,0,0,0,0,0,237886,237782
